date,ret_equity,ret_bond,regime,roll_corr_20,roll_corr_60,eq_mom_5,bd_mom_5,eq_z_20,bd_z_20,eq_vol_20,bd_vol_20,y_regress_next_ret,y_class_up
2016-04-07,-0.01435625840633786,-0.004732747121076695,1,-0.28224522369919786,-0.25151799036334993,0.06188795342945793,-0.004505281077901784,-0.9558635561254459,-0.7863294515859531,0.017546169202569014,0.006195155890304455,-0.002464190380370381,0
2016-04-08,-0.002464190380370381,0.00790063955148794,1,-0.23977909178379983,-0.24931176313880615,0.0326367371822793,0.006511673571051708,-0.21126126180836574,1.1297648505377815,0.016807086907585717,0.006277388982119637,0.02784067029436217,1
2016-04-11,0.02784067029436217,-0.0026091073405598306,1,-0.2619597482531232,-0.26585257952969826,0.04167464521214084,0.0036350594017409135,1.438470151912764,-0.5731846982728747,0.017826233485586374,0.0061787089173297,-0.003416192149400929,0
2016-04-12,-0.003416192149400929,0.00507685413627891,1,-0.2697123510737297,-0.2700115357955719,0.021059809503431545,0.0021666933085395116,-0.29502304068467117,0.6390528198043287,0.017866936691304947,0.006244631270643511,0.020398019689415806,1
2016-04-13,0.020398019689415806,-0.010046931756886745,1,-0.28404869416160644,-0.2947307073313829,0.02800204904766883,-0.004411292530756424,0.96756374615405,-1.5638338056119596,0.01648282533863774,0.006620543748433161,-0.008237129647788477,0
2016-04-14,-0.008237129647788477,0.0030163012609656817,1,-0.29643242684981036,-0.2964204399105409,0.03412117780621821,0.003337755851285954,-0.7505667465726155,0.38750167690165205,0.01662297099236509,0.006648248809054051,-0.0035893719805308675,0
2016-04-15,-0.0035893719805308675,0.002651325162344355,1,-0.25491312688054973,-0.32179453988409973,0.032995996206057726,-0.0019115585378576302,-0.3934843219120372,0.282520897967472,0.01525125167543278,0.006560026428073155,0.012126191726765071,1
2016-04-18,0.012126191726765071,-0.00016624684574915617,1,-0.2780482542401962,-0.32649690497739614,0.017281517638460628,0.0005313019569530442,0.5954912112532956,-0.04513945878712961,0.015400871518113583,0.005791563682808896,-0.005122997009774068,0
2016-04-19,-0.005122997009774068,-0.0031046686876382355,1,-0.26137475868811655,-0.34125445110579306,0.015574712778087486,-0.0076502208669641004,-0.4919574197565961,-0.51088428988112,0.01550356494404056,0.00582615273337989,-0.03092408408157733,0
2016-04-20,-0.03092408408157733,0.007151241200323368,1,-0.3586757680265035,-0.39192068394782964,-0.03574739099290565,0.009547952090246012,-1.8517710333384432,1.129174238517109,0.017214411109759114,0.005847368455330637,0.02113333387651068,1
2016-04-21,0.02113333387651068,0.0009743201574201396,1,-0.2937890316533906,-0.3824150397179992,-0.006376927468606488,0.007505970986700469,1.061795018836164,0.12856648491408618,0.017142584941418577,0.005650151655241183,0.017554216112273254,1
2016-04-22,0.017554216112273254,0.0022040747501183393,1,-0.3175191089018128,-0.37020620568521834,0.014766660624197632,0.007058720574474455,0.7695703407408688,0.3021045082099805,0.016968746701443948,0.005612050300766077,-0.0199032635129534,0
2016-04-25,-0.0199032635129534,-0.0016572617291818264,1,-0.3800548788938872,-0.3556057726634071,-0.01726279461552084,0.005567705691041785,-1.485197300076035,-0.4159596859354202,0.016582575720801043,0.005523676511898996,-0.01564546007394803,0
2016-04-26,-0.01564546007394803,0.0046931328352947995,1,-0.3831474279392325,-0.34298385520741936,-0.027785257679694805,0.01336550721397482,-1.17692725525586,0.9528319395291882,0.016978928690830605,0.004721918401998071,-0.012111658260735451,0
2016-04-27,-0.012111658260735451,0.012553365494858021,1,-0.40375078537094705,-0.36693486016243215,-0.008972831858852927,0.01876763150850947,-0.8777992665849443,2.170622767339697,0.017092869249705298,0.0052826021251739155,0.003991491235339456,1
2016-04-28,0.003991491235339456,-0.0045877337224060925,1,-0.40950846103690897,-0.39064997137067514,-0.02611467450002415,0.01320557762868324,0.047808387000349076,-1.034276576528512,0.017060077178115838,0.005380509447988139,0.014883145831086882,1
2016-04-29,0.014883145831086882,-0.006444419801677987,1,-0.40790021175755165,-0.40409699694113255,-0.02878574478121053,0.0045570830768869135,0.7507287197779671,-1.3043852118334993,0.016387362099533388,0.005562172638945761,0.0019700613987062555,1
2016-05-02,0.0019700613987062555,0.0018520812231107144,1,-0.41356175476926726,-0.4081475523914271,-0.006912419869550868,0.008066426029179456,0.014495981787673676,0.1728666248989157,0.01593641491921636,0.0055653112318674565,-0.003666981950316373,0
2016-05-03,-0.003666981950316373,0.005366770184545817,1,-0.4975992845040386,-0.3958709533576383,0.005066058254080789,0.008740063378430472,-0.28057397089984,0.8234345340892074,0.01554936860008673,0.005508231492699827,0.0012897624407529366,1
2016-05-04,0.0012897624407529366,0.008204702889785294,1,-0.4542053283650773,-0.3853090108318309,0.01846747895556918,0.004391400773357744,0.0787917314997073,1.2027373916938466,0.015259179615610245,0.005645387218031887,0.0069729622992042795,1
2016-05-05,0.0069729622992042795,0.014544448143867676,1,-0.4358542225869572,-0.3525513735948948,0.021448950019434,0.023523582639631512,0.389531258406007,1.9741652645751449,0.014938559822298126,0.006162505240497577,-0.010880507310859515,0
2016-05-06,-0.010880507310859515,-0.003111261279265458,1,-0.3852708005629086,-0.33782625257330307,-0.004314703122512396,0.02685674116204404,-0.7659330117770815,-0.8050978562172666,0.015162706892918439,0.006135043777473316,0.018955408799846137,1
2016-05-09,0.018955408799846137,0.0002963404001613207,1,-0.35333565416895374,-0.3172098489910054,0.012670644278627486,0.025301000339094645,1.2927352792127182,-0.27680422434356794,0.014439585372508239,0.006058365997227939,0.004740559974966867,1
2016-05-10,0.004740559974966867,0.0035663480287824695,1,-0.34344070801711757,-0.30037796084942037,0.021078186203910724,0.0235005781833313,0.2799571461361608,0.27684732276866664,0.014444621446386903,0.0060269740615772,-0.0076925550049881395,0
2016-05-11,-0.0076925550049881395,0.0008602910275538225,1,-0.22067689502340976,-0.3012723347985514,0.012095868758169651,0.01615616632109983,-0.5069294533682618,-0.2961931590833101,0.01377846799328321,0.0053440346563224245,0.01362352913728973,1
2016-05-12,0.01362352913728973,-0.010202994190310297,1,-0.29290673477010853,-0.3211164808936141,0.0187464355962551,-0.008591276013078143,0.9445967135241912,-1.9838385999564987,0.01401480628229793,0.006041412316843699,0.00863741440601442,1
2016-05-13,0.00863741440601442,0.0038281677725197282,1,-0.27836666117925424,-0.31156866774448405,0.038264357313129035,-0.001651846961292956,0.5419556942122735,0.3281243273452107,0.014098727969710102,0.006056036429824043,-0.0041877213218411416,0
2016-05-16,-0.0041877213218411416,-0.006223797099527913,1,-0.23567662028500938,-0.30428367418428615,0.015121227191441756,-0.00817198446098219,-0.314480781703583,-1.2305041589216756,0.013891323175381312,0.006307946562526543,-0.0022466994096619042,0
2016-05-17,-0.0022466994096619042,0.0026841793432903303,1,-0.2571777401008947,-0.3118109065217365,0.008133967806812985,-0.00905415314647433,-0.18567900921875363,0.13780602236657746,0.013848345861690857,0.006215835470155519,0.015527846662063338,1
2016-05-18,0.015527846662063338,-0.0010788648568994304,1,-0.19833365269433773,-0.3148941220352234,0.03135436947386446,-0.010993309030927581,1.0628457910371025,-0.40790770088167455,0.012118975776398571,0.006116480101034275,-0.0014618335876720122,0
2016-05-19,-0.0014618335876720122,-0.006022875822705733,1,-0.18205941433888906,-0.3272723354400652,0.016269006748902717,-0.006813190663323019,-0.26289732273693694,-1.1183071184680504,0.011332635303713569,0.006339144574178033,-0.005247772053915012,0
2016-05-20,-0.005247772053915012,0.004086749362659498,1,-0.21869863367446254,-0.33128804880377444,0.002383820288973288,-0.00655460907318325,-0.5224322968539472,0.4593406397316704,0.010767248833405421,0.006370829618181056,-0.01718810963611397,0
2016-05-23,-0.01718810963611397,0.008513143729133697,1,-0.36201106022668256,-0.3603916873655837,-0.01061656802529954,0.008182331755478361,-1.6838804157321337,1.046873957301086,0.010512179873045549,0.006537802376553668,0.023080168805803488,1
2016-05-24,0.023080168805803488,-0.008265395800181903,1,-0.43719887762830445,-0.3765386556496243,0.014710300190165853,-0.002767243387993874,1.8863017185070243,-1.3543557820241618,0.010937138518531307,0.006856660690492709,-0.007954194415755442,0
2016-05-25,-0.007954194415755442,0.004196905723228143,1,-0.3771578927341861,-0.3747349106859346,-0.008771740887652927,0.0025085271921336996,-0.993365676953104,0.5656767857125873,0.01068236348099021,0.006353038610056914,-0.005403287343097753,0
2016-05-26,-0.005403287343097753,0.022629370713969164,1,-0.3960275136085978,-0.36791959253641227,-0.012713194643078667,0.031160773728808596,-0.7011553898003732,2.6134008980770242,0.010826198214542152,0.007907465037060742,-0.008427703903986634,0
2016-05-27,-0.008427703903986634,0.007760687788811189,1,-0.3717495900910698,-0.37505648550177745,-0.015893126493150292,0.034834712154960285,-0.8880742061335214,0.6564136479930769,0.010640688850147566,0.007748830238731459,-0.015303946914355075,0
2016-05-30,-0.015303946914355075,0.005988331590573194,1,-0.38029702458259795,-0.3782797482950338,-0.014008963771391394,0.03230990001639979,-1.3751979526836617,0.39934762640060123,0.011243664134206856,0.007780863094342372,0.0063340510044611375,1
2016-05-31,0.0063340510044611375,0.003598805219753502,1,-0.37089515221322233,-0.3748698718700669,-0.03075508157273375,0.044174101036335185,0.5028560129389134,0.10386870546776396,0.011286893717114267,0.007761154640978713,0.013343811719712106,1
2016-06-01,0.013343811719712106,-0.0029738568246214948,1,-0.40077076386960225,-0.38020420886502815,-0.009457075437266198,0.037003338488485554,1.038149093474006,-0.6716526796166847,0.011638733492434435,0.007753401618427349,0.008705398392634681,1
2016-06-02,0.008705398392634681,-0.0005388592429307911,1,-0.48526025072810597,-0.38266422910428943,0.004651610298466237,0.013835108531585599,0.6294115373084971,-0.28005504233075307,0.011689816688252318,0.007207261848714079,-0.04033611557169355,0
2016-06-03,-0.04033611557169355,-0.004717545883215386,1,-0.28294871571898245,-0.2970988108493204,-0.027256801369240684,0.0013568748595590239,-2.7237587373439354,-0.841400043493615,0.0147630652845159,0.007269790962714586,-0.012486828317544349,0
2016-06-06,-0.012486828317544349,-0.007139850119214404,1,-0.22644039048127942,-0.269786733508335,-0.024439682772429958,-0.011771306850228574,-0.7550034846716253,-1.0867724388732416,0.014290833310992115,0.007515186114505785,0.009246746288205846,1
2016-06-07,0.009246746288205846,0.005052213061411165,1,-0.20999650353718316,-0.2631852545758776,-0.02152698748868525,-0.01031789900857091,0.7426739234411363,0.523319407627552,0.014432493188617264,0.007548874987563855,-0.0015151059104882838,0
2016-06-08,-0.0015151059104882838,-0.005648531995076035,1,-0.2065946206325302,-0.24540670944558718,-0.03638590511888564,-0.01299257417902545,-0.02452164184877982,-0.8345401997403075,0.014358268266151374,0.0076986478549608845,0.01306712125358322,1
2016-06-09,0.01306712125358322,0.0022203646825551013,1,-0.12691567859090386,-0.2428637033908772,-0.0320241822579371,-0.010233350253539558,0.9950686576412353,0.11343213352796164,0.0143286185699622,0.007254537050347127,0.012969071169041621,1
2016-06-10,0.012969071169041621,-0.000371770682312908,1,-0.1495522847601385,-0.2233786843470889,0.02128100448279808,-0.0058875750526370795,0.960515646640622,-0.21532763876840075,0.014516500977718604,0.007241247968287642,-0.0008717930173062088,0
2016-06-13,-0.0008717930173062088,-0.0033400021715582554,1,-0.16508109934943335,-0.22968086009261632,0.03289603978303622,-0.0020877271049809317,-0.004368848364401324,-0.6567327727971598,0.014496790165123985,0.00711349007678438,-0.0355258747744911,0
2016-06-14,-0.0355258747744911,0.008688819996618082,1,-0.24856521706126022,-0.26387705339814166,-0.01187658127966073,0.0015488798302259847,-2.0094480456607635,0.9669800524452059,0.016449023072938662,0.007297904496864628,0.03493509547386689,1
2016-06-15,0.03493509547386689,-0.003580760071656811,1,-0.2811026874649493,-0.2825158661507396,0.024573620104694445,0.0036166517536452094,2.0175269347786005,-0.6905009165461218,0.01806030438191942,0.007367922492944208,0.012290302294109285,1
2016-06-16,0.012290302294109285,0.0033002840378151955,1,-0.27772482490567985,-0.263147186132228,0.02379680114522051,0.004696571108905303,0.7152539766263384,0.18542229839051833,0.018321814341791347,0.00715841025350526,0.013771574043813798,1
2016-06-17,0.013771574043813798,-0.002346204073492994,1,-0.2909952676051183,-0.2820548526244351,0.024599304019992684,0.0027221377177252177,0.7341931175474321,-0.5549925459834508,0.018571483014362265,0.007202820265612302,-0.007514629477765443,0
2016-06-20,-0.007514629477765443,0.006116311816819782,1,-0.2659073768124807,-0.3217369403713274,0.01795646755953345,0.012178451706103256,-0.4464982162229988,0.6455824388391779,0.018219160171605263,0.007101875225570136,0.020528844402212008,1
2016-06-21,0.020528844402212008,-0.00451787258237135,1,-0.23463371853124573,-0.3237907484304445,0.07401118673623656,-0.0010282408728861771,1.1093098268157582,-0.9070762124572382,0.01806187694196089,0.006875623620127253,0.007966735940563945,1
2016-06-22,0.007966735940563945,-0.004573014626757499,1,-0.23937487323840964,-0.31577836996158315,0.04704282720293362,-0.002020495427986865,0.37057523147571053,-0.8376302484737993,0.018020801272650232,0.006988000575646011,-0.029272968517478647,0
2016-06-23,-0.029272968517478647,0.006535351100794661,1,-0.32958650566228476,-0.33597794406612025,0.0054795563913456816,0.0012145716349926004,-1.5266714346851356,1.197292481288019,0.019236724503455694,0.0050611743950639155,0.022514658739444113,1
2016-06-24,0.022514658739444113,0.0022533082783898002,1,-0.2779169688502359,-0.3168616090534042,0.014222641086976,0.005814083986875395,1.0566914934208973,0.42893870037174936,0.019752549782383853,0.004786306763727231,-0.03485134603375842,0
2016-06-27,-0.03485134603375842,0.010837756939238817,1,-0.37682247917127726,-0.35462323261695444,-0.013114075469016974,0.01053552910929443,-1.685267801296812,1.9990704970215256,0.02107456361623049,0.005199921469361506,0.02583321050319034,1
2016-06-28,0.02583321050319034,-0.006094441075701996,1,-0.43312807808348375,-0.39255486500029085,-0.007809709368038646,0.008958960615963785,1.1103176811861915,-1.133406477216149,0.02178954319393633,0.005340119564875549,-0.021656420160096244,0
2016-06-29,-0.021656420160096244,-0.0007787872597569265,1,-0.4036296501524081,-0.3730945852275135,-0.03743286546869883,0.012753187982964357,-0.9704803669038886,-0.15976818713893715,0.02220168973107341,0.005299088519421885,-0.006545447796053669,0
2016-06-30,-0.006545447796053669,0.0054695091989901655,1,-0.4056638870841103,-0.3960726650353504,-0.014705344747273856,0.011687346081159861,-0.256167938498973,0.9391903790361121,0.022144806082530773,0.005431542298857078,0.01609641453600049,1
2016-07-01,0.01609641453600049,-0.002357342990221217,1,-0.5710889698285229,-0.40174287416693705,-0.021123588950717483,0.007076694812548846,0.6943031238631591,-0.5325014391746644,0.02037646961075227,0.005340098362652709,0.05466318261170362,1
2016-07-04,0.05466318261170362,-0.013123619988353239,1,-0.7609060592166708,-0.4609780686850737,0.06839093969474455,-0.01688468211504321,2.126697116286298,-2.246378892239665,0.023208153928132903,0.005925402261437296,0.0037359523680958063,1
2016-07-05,0.0037359523680958063,-0.007331965331209085,1,-0.7515130419027654,-0.45643631751266767,0.046293681559650024,-0.0181222063705503,-0.05583812633336363,-1.1430618701484063,0.0231916183322898,0.006036274301102291,-0.02841564801751901,0
2016-07-06,-0.02841564801751901,-0.003908044369679856,1,-0.6934212821768412,-0.40736944676903664,0.03953445370222727,-0.02125146348047323,-1.3187318537062975,-0.5968784555885016,0.02434274238872397,0.005969286339166647,0.007973089215600455,1
2016-07-07,0.007973089215600455,-0.00016257337362979461,1,-0.707877715845511,-0.40634617178869065,0.05405299071388139,-0.026883546053093187,0.1871713015007445,0.050795576001465295,0.024265947845769013,0.0059390898089879745,-0.0251739561631575,0
2016-07-08,-0.0251739561631575,-0.004388892753761499,1,-0.6442462254392909,-0.3769658284546362,0.012782620014723398,-0.02891509581663347,-1.0693878328073934,-0.6202814363707929,0.024965689857923398,0.006003377774087193,-0.01934598392197532,0
2016-07-11,-0.01934598392197532,0.0029404910302196284,1,-0.6576324535231002,-0.3786876180110071,-0.061226546518955545,-0.012850984798060603,-0.7853799037283401,0.5467432117544444,0.025397037905606948,0.0060203314176368065,0.01742185600417353,1
2016-07-12,0.01742185600417353,0.00039399043873543995,1,-0.5985622292783644,-0.38152888026328535,-0.04754064288287783,-0.005125029028116079,0.5866124732555896,0.205699709454988,0.02416268123870816,0.005638395039972937,-0.0034391903973106123,0
2016-07-13,-0.0034391903973106123,-0.0026955719517060108,1,-0.5885033767265498,-0.36191335259967056,-0.022564185262669425,-0.003912556610142235,-0.2072217688301808,-0.3513356144218606,0.023010139971866576,0.005618575213823487,-0.0010798348223840606,0
2016-07-14,-0.0010798348223840606,-0.0018130303044638766,1,-0.6189881695381685,-0.3655834866670535,-0.03161710930065394,-0.005563013540976316,-0.07610134436789301,-0.15081856431201462,0.022868708689767446,0.005541746232505691,-0.0010219445452693268,0
2016-07-15,-0.0010219445452693268,0.004072071065629972,1,-0.6075965287631759,-0.3723348943015399,-0.007465097682765766,0.0028979502784151545,-0.0416040438192332,0.8378906008604352,0.022660616183763693,0.005643206162849974,-0.027480792314055518,0
2016-07-18,-0.027480792314055518,-0.002955371218113114,1,-0.5674394753365576,-0.3602387094094156,-0.015599906074845965,-0.002997911969917588,-1.126801261820089,-0.3398171095744362,0.02343209383081744,0.00543077048632985,-0.03731641596712437,0
2016-07-19,-0.03731641596712437,-0.005612711136398465,1,-0.4527298754242754,-0.30620565617574397,-0.07033817804614387,-0.009004613545051492,-1.3789434975184471,-0.8128346219341643,0.02418277006292475,0.0054722899344843996,0.0034272423592519186,1
2016-07-20,0.0034272423592519186,0.003040998863923756,1,-0.4240115729665769,-0.29370704701468475,-0.06347174528958134,-0.003268042729421726,0.31653140367925714,0.6970255214293777,0.0240859497243232,0.005487521601696387,-0.004847807700082961,0
2016-07-21,-0.004847807700082961,-0.0026271055255199134,1,-0.3750758638692555,-0.2895297804045271,-0.06723971816728024,-0.004082117950477762,-0.08016660169700447,-0.2653195495021039,0.02335571903238836,0.005220267239823426,0.0035578261779205408,1
2016-07-22,0.0035578261779205408,-0.0030607686298918073,1,-0.4385280395286257,-0.2797249456145723,-0.06265994744409037,-0.011214957645999541,0.3304308349669268,-0.30050440317316407,0.02264052288525631,0.005167971566837406,0.011058214146563742,1
2016-07-25,0.011058214146563742,0.0034548805778478503,1,-0.27392674877015655,-0.2738085981667364,-0.02412094098347111,-0.004804705850038577,0.5860897207614881,1.197053141730375,0.021645212996070938,0.0044541003474529006,-0.006192547182632978,0
2016-07-26,-0.006192547182632978,-0.002836003319647603,1,-0.220306497209136,-0.26911999294002786,0.007002927801020284,-0.002027998033287715,-0.1433733280506241,-0.25792812699901413,0.020669371664226388,0.004350091569507702,-0.01464295229613248,0
2016-07-27,-0.01464295229613248,0.003960924274496914,1,-0.24244202898417408,-0.2806031074232215,-0.011067266854364115,-0.0011080726227145569,-0.5767485885979344,1.2006536179775387,0.02039799549317047,0.004529142264856134,-0.012923625057035029,0
2016-07-28,-0.012923625057035029,0.005536446844896389,1,-0.26629833641287787,-0.3194823371483104,-0.019143084211316184,0.007055479747701746,-0.47426969883707293,1.5459263233485068,0.02050790727852902,0.004534567158126034,0.014050668608115238,1
2016-07-29,0.014050668608115238,-0.004890984823160296,1,-0.2876577249160513,-0.33401960360718513,-0.008650241781121485,0.005225263554433257,0.8500263961377136,-0.7160521441161877,0.020411486080447568,0.004595535211660676,-0.011824801182739457,0
2016-08-01,-0.011824801182739457,0.005276013231264774,1,0.13748732916916015,-0.3434325230481811,-0.031533257110424685,0.007046396207850181,-0.3414508935258327,1.501917062818793,0.015231380989082458,0.003965847182396478,0.0008446119105267642,1
2016-08-02,0.0008446119105267642,0.000748569429923572,1,0.2270687397437073,-0.3475355763624914,-0.02449609801726494,0.010630968957421357,0.5028099482316629,0.2806641669520084,0.015141330227385242,0.003651705964126586,-0.02175034450116445,0
2016-08-03,-0.02175034450116445,-0.00011259870447751785,1,0.15746307507854054,-0.34281359862209687,-0.031603490222296915,0.0065574459784469245,-1.04134746671573,-0.007333961408224434,0.014706916384038789,0.0035502511994048545,-0.00904574230925892,0
2016-08-04,-0.00904574230925892,0.00031975307755543027,1,0.16216748395554606,-0.328735209092562,-0.0277256074745208,0.0013407522111059651,-0.12289744235871582,0.10762062785993723,0.014316541644819486,0.003551345701914697,0.00493636038722845,1
2016-08-05,0.00493636038722845,0.005704070888185928,1,0.1405737463530212,-0.3279345122864538,-0.03683991569540759,0.011935807922452189,0.7702392892961992,1.453301807324497,0.013914014341167158,0.003620629697287641,-0.012996337371934553,0
2016-08-08,-0.012996337371934553,0.00658105757720107,1,0.12349221612822743,-0.34094174525452936,-0.038011451884602684,0.013240852268388486,-0.5515374833677622,1.5521289348974359,0.013658291224867346,0.003837842276151221,-0.021754665706395147,0
2016-08-09,-0.021754665706395147,0.00333445997614852,1,0.09368504893348581,-0.34603327589130517,-0.0606107295015246,0.015826742814613434,-1.102784789904925,0.6598382264499983,0.012996698856750779,0.0038845960475101062,-0.01141854464733512,0
2016-08-10,-0.01141854464733512,4.011305291818927e-05,1,0.11471479047475415,-0.34291815901172457,-0.050278929647695265,0.01597945457200914,-0.2769317093988645,-0.22819664986114768,0.012990469940936947,0.003803413448558127,-0.00520469499945307,0
2016-08-11,-0.00520469499945307,0.00019350203312686377,1,0.1352857969858519,-0.34530259277300074,-0.04643788233788942,0.015853203527580573,0.21863304264612504,-0.2170653447136123,0.012910306584654271,0.0037540024859507716,-0.0007925360412037639,0
2016-08-12,-0.0007925360412037639,0.0036635140369789083,1,0.13336104311815977,-0.34325726085268876,-0.052166778766321635,0.013812646676373556,0.5592112247694955,0.715867629231184,0.01291695842858074,0.0037375289821239828,0.015894382279132636,1
2016-08-15,0.015894382279132636,0.009777674214858369,1,0.22338935475215313,-0.2954788282812024,-0.02327605911525444,0.017009263314030854,1.6575550831496708,1.989720528066673,0.013116588374551843,0.004097602554148059,0.016557314116391143,1
2016-08-16,0.016557314116391143,-0.008917480493389451,1,-0.2275864482977567,-0.28928390143440313,0.015035920707531847,0.0047573228444928815,1.673624962131503,-2.328842287398003,0.01177725805535295,0.00445579006302973,-0.01866312125955977,0
2016-08-17,-0.01866312125955977,0.007242446736873252,1,-0.30144075016612476,-0.299121750689989,0.007791344095307195,0.011959656528447944,-1.184897192710974,1.2036970969175262,0.012157345140762015,0.004629921039383903,-0.009719228748468627,0
2016-08-18,-0.009719228748468627,0.005085726158236108,1,-0.32178258586467623,-0.33588968236483824,0.0032768103462916393,0.016851880653557187,-0.42703850008499755,0.6625711420195433,0.012218431273897663,0.0045740904772901235,-7.756154248226486e-05,0
2016-08-19,-7.756154248226486e-05,-0.00483202137318744,1,-0.30648382759459547,-0.33339354007384536,0.003991784845013138,0.008356345243390842,0.3800436436159359,-1.4483642440501414,0.012118860832899597,0.004693932877001188,-0.0014047600125859263,0
2016-08-22,-0.0014047600125859263,-0.0034100504700725733,1,-0.3546352497034319,-0.3237014028513168,-0.013307357446705425,-0.004831379441540101,0.3370735881362317,-1.0424292673360842,0.011575057799208373,0.0048284399193545295,-0.016272643505360986,0
2016-08-23,-0.016272643505360986,0.0016301843526119004,1,-0.35708111877942955,-0.3335613411008002,-0.04613731506845756,0.005716285404461251,-0.8842117143893787,-0.0459091839343897,0.011832270757236297,0.004713254078895915,0.014173717086256863,1
2016-08-24,0.014173717086256863,-0.003564509603699757,1,-0.39995722869941214,-0.3351556805930387,-0.01330047672264092,-0.005090670936111758,1.4907292861600774,-1.0414524480634308,0.012439075882709899,0.004834405949308132,-0.007043454394586227,0
2016-08-25,-0.007043454394586227,-0.0019914158373277166,1,-0.36675422771185495,-0.33284104228616357,-0.01062470236875852,-0.012167812931675584,-0.24139141407321266,-0.643572765586543,0.01229490830996261,0.004794045328416297,0.014549811254003184,1
2016-08-26,0.014549811254003184,-0.00043735779486540807,1,-0.30687260508646763,-0.3815286256117612,0.00400267042772693,-0.007773149353353551,1.508050754082955,-0.3812114041984298,0.012334083029429307,0.0046009649763667365,-0.004147552996136969,0
2016-08-29,-0.004147552996136969,-0.0020727569661600893,1,-0.28088938407407577,-0.403314871232916,0.0012598774441758883,-0.006435855849441067,-0.03941620398024462,-0.6624958822693869,0.01219811644618568,0.00456138832196276,0.008576857027457885,1
2016-08-30,0.008576857027457885,0.0003238479480174848,1,-0.28077976914465813,-0.4172197816144041,0.02610937797699476,-0.007742192254035483,0.9509809645214072,-0.1323717736680634,0.01246817209185448,0.004563359511778279,0.023917186735576485,1
2016-08-31,0.023917186735576485,-0.011023515873695806,1,-0.4740989687489888,-0.4499782327577601,0.03585284762631438,-0.01520119852403153,1.9055337107094257,-2.15659861142739,0.013074524647867193,0.0052888274597201355,0.012438125949628679,1
2016-09-01,0.012438125949628679,-0.002717014437167147,1,-0.4924434543704913,-0.4628068083596964,0.05533442797052929,-0.01592679712387096,0.932202901247266,-0.5525821762221702,0.013259659729208857,0.005334117295635727,-0.003752843282492358,0
2016-09-02,-0.003752843282492358,0.009025393723864612,1,-0.5153879911934675,-0.4556343302782114,0.03703177343403374,-0.006464045605140941,-0.2565899991697525,1.5518329736888519,0.01323440426557073,0.005560394721662375,-0.014287681238246456,0
2016-09-05,-0.014287681238246456,0.0012829864544124157,1,-0.48239740362801886,-0.4575764958613436,0.02689164519192426,-0.0031083021845684363,-1.042383453255779,0.21426281894134322,0.013302289573615303,0.0053733082024069465,-4.3032687385392994e-05,0
