date,ret_equity,ret_bond,ret_commodity,corr_eq_bond_30d,vol_eq_30d,corr_shift_30v90,beta_eq_on_bond_60d,regime_corr_pos
2018-02-07,-0.0064900335708177,-0.0011638697509141,0.0078772692109719,,,,,0
2018-02-08,0.0094442402126921,0.0022342538381562,4.326751186771425e-05,,,,,0
2018-02-09,-0.0016653034266024,0.0018152386317277,-0.004131548596611,0.1678809697019089,0.0068153372017777675,,,1
2018-02-12,-0.0028781324757277,-0.0018795739284039,0.0056899026964601,0.2061369704185739,0.0067860020496491045,,,1
2018-02-13,0.0040889971360844,-0.0044029639675026,-0.001116484101045,0.23340215429588407,0.0061623401642873325,,,1
2018-02-14,-0.0031564500645224,0.0003147238503362,0.0007460292806643,0.2872449997866771,0.005162588174316799,,,1
2018-02-15,0.0055908915204023,-0.0013003309781686,-0.0075829118880177,0.2856501074917465,0.0050585398552845575,,,1
2018-02-16,0.0053597473086381,-0.0006077958986702,-0.0034727658831076,0.2868252200023475,0.005082771049038865,,,1
2018-02-19,-0.0077120150941284,0.0008979794047236,0.0102288853531022,0.22547349338712358,0.005313463650366774,,,1
2018-02-20,-0.0023939455617723,-0.0053417517164312,-0.0012666849532977,0.17254726124420955,0.004996115905292559,,,1
2018-02-21,0.0008672169317941,0.0072881424999952,0.0008040085789802,0.14827206634158224,0.004997047263472517,,,1
2018-02-22,0.0015156524262189,-0.0001267641685173,0.0026991644507451,0.17834997953409856,0.004950773174411931,,,1
2018-02-23,0.0093554747968231,0.0015320147571578,0.0112630256006062,0.20129187020728917,0.005106351844583754,,,1
2018-02-26,-0.0051929816313853,0.0047214660639679,-0.0079982122117574,0.11951833749820473,0.005264258376778636,,,1
2018-02-27,0.0130961465261312,0.0055791553044846,0.0087946782795387,0.2840385045352701,0.005527395045889213,,,1
2018-02-28,0.0112156245551156,-0.0002737803653814,0.0002409595290721,0.27148349971310254,0.005791977888659431,,,1
2018-03-01,0.0085963898265686,-4.9763983238549245e-05,-0.0074326490521646,0.2704076879420722,0.005824683398020392,,,1
2018-03-02,0.0094738849299174,-0.0032924599007805,0.0067349928734262,0.21713424526235794,0.005963038407296921,,,1
2018-03-05,-0.0131811608509025,0.0001828278065187,-0.009992704045082,0.17787157008044735,0.00652111631633964,,,1
2018-03-06,-0.0049232925987341,0.0012953781312086,-0.0100952579736251,0.1646634318195752,0.00663910545817271,,,1
2018-03-07,-0.0089297196364902,0.0014952904714645,-0.0141087197365648,0.1292951334089547,0.006874955553478127,,,1
2018-03-08,-0.0041563192728821,-0.0033375547184821,0.003955820235822,0.15327555038531215,0.006945644008985771,,,1
2018-03-09,0.0121051521344743,9.416073335625636e-05,0.0080039420863131,0.14268390577966178,0.0072252734395143745,,,1
2018-03-12,-0.0030189854834508,-0.0017189423999865,0.0013827257880097,0.1777126816781503,0.007233855197866559,,,1
2018-03-13,-0.0027310873189002,-0.0018320151242721,0.0011210064302325,0.1473894335750446,0.007048348059214194,,,1
2018-03-14,-0.0191510501826617,-0.0021372887899376,-0.0035301826970454,0.18887114502367391,0.007925368526851505,,,1
2018-03-15,-0.003848470923112,0.0028302476009017,-0.0079597338263568,0.13946670894872107,0.007875085346347916,,,1
2018-03-16,-0.0090513308773446,0.0036818201997225,-0.0087733478716731,0.0666839630157827,0.00802261413153092,,,1
2018-03-19,-0.0051769749340036,0.0059311869785262,0.0038503348225125,0.018193805835524667,0.007947820575214726,,,1
2018-03-20,0.0041745032140061,-0.0026726373731342,-0.0035624481478631,0.003497846678930834,0.007956789777470441,,,1
2018-03-21,0.0084901608552397,0.0005537348140485,0.0026088456643501,-0.007931612041452832,0.008024205707269381,,,0
2018-03-22,-0.0041959908413277,0.0003303117757933,0.0042460700503268,-0.03387852683688728,0.007867662853267019,,,0
2018-03-23,-0.0128249548704393,0.0090224330807134,-0.0063313339510985,-0.15814631111234517,0.00819404359326184,,-0.09221167241774461,0
2018-03-26,-0.0041339163267621,-0.0026239578910538,-0.007249448315748,-0.14996586496188688,0.008209171963361968,,-0.05610952161434434,0
2018-03-27,-0.0037954900894697,0.0025077505514127,-0.0028011782344237,-0.13138413605102034,0.008177987960282285,,-0.062496159430767036,0
2018-03-28,-0.0043111972807451,-0.0020624245187722,-0.0019483688784766,-0.11898721640987392,0.008191561945587277,,-0.05209183668130489,0
2018-03-29,0.0162071365185932,0.0015916817048363,0.0028473910858525,-0.0799116062784815,0.008698098900782481,,-0.01966690385202621,0
2018-03-30,0.0009492948688547,0.0007371773348241,-0.0080901990341177,-0.07066687333361536,0.008630747396750434,,-0.013487840741625665,0
2018-04-02,-0.0015117980975459,0.0007978095643223,-0.0064972416842787,-0.07083083230792982,0.008532107328274405,,-0.022307992993297533,0
2018-04-03,0.0022801656309303,0.0011743219031193,-0.0069106068825167,-0.09031039386343823,0.008539935934012251,,-0.09435461515289147,0
2018-04-04,-0.0073390547694655,0.0035664591587995,0.0048641909184552,-0.1312444348778461,0.00862911996803368,,-0.13055402575578534,0
2018-04-05,0.015875427031701,0.0006798018114238,-0.0006311342384357,-0.12682149676164045,0.009137660088820906,,-0.09009034555583881,0
2018-04-06,-0.0051464820281105,0.011716820321816,0.0017518170625173,-0.16569869708051324,0.00899787828699293,,-0.17203211713508132,0
2018-04-09,-0.0075696317372862,0.0032817714303811,0.0051412058464044,-0.1647958040330424,0.00904937212088339,,-0.2005006112643181,0
2018-04-10,-0.0052364385725282,0.0027509233988169,-0.0039463356631286,-0.2559542666696682,0.008694056922351841,,-0.16457564228934884,0
2018-04-11,0.0082703972848494,-0.0018368098090741,0.0014412247019564,-0.27024257832168713,0.008562766912831197,,-0.18486016904430455,0
2018-04-12,-0.0058633684131803,-0.0052850886419353,0.0138328018150513,-0.21971069744140767,0.008382220685124881,,-0.12282565191526458,0
2018-04-13,-0.0029760977852776,-0.0008388590468018,-0.0120058189190362,-0.1709119457636569,0.008100997143341504,,-0.10813161153868751,0
2018-04-16,-0.0106593315335288,-0.0023265208042047,-0.0032864541584967,-0.1480080594169605,0.007997229106459273,,-0.0875205074163859,0
2018-04-17,0.005673356161373,-0.0025063201604026,0.0067801325880449,-0.17275376366765752,0.008109377854699035,,-0.11307076039709442,0
2018-04-18,-0.0020277649794014,-0.0016613686783405,-0.0003201885967405,-0.1669462831508458,0.00800083352592359,,-0.1162540766527284,0
2018-04-19,-0.0223624905753529,-0.0043895132571446,-0.0035830941740653,-0.05043325383813894,0.008840749922275192,,0.03898367578057135,0
2018-04-20,7.088775422785275e-05,0.0027112733425804,-0.0044135538445615,-0.03746169770571028,0.008428128866286454,,0.03003169084380356,0
2018-04-23,0.0083739007196739,0.0010481199283246,0.0023089114614835,-0.03493360696250433,0.00866647350488137,,0.07100131548354108,0
2018-04-24,-0.0055997810180851,-0.0003133219174227,-0.0101261777645588,-0.03210801065416759,0.008686987470954586,,0.031305064558107484,0
2018-04-25,0.0066701443732719,0.0049414606184414,-0.0019927317409409,-0.05570622234669423,0.008239122248456817,,0.07806242894598067,0
2018-04-26,-0.0007478803150658,0.0030424496753142,-0.0088060833120484,-0.04953616725124686,0.008228777459644909,,0.04270936342654517,0
2018-04-27,-0.0229259404926262,-0.0029207515023336,-0.0010610529552784,0.06044698415550155,0.009022375504805799,,0.1348014207289507,1
2018-04-30,0.0021457177979442,-0.0022803494157612,0.0095325281368871,0.0674958307492355,0.009030058324761465,,0.11149123825549155,1
2018-05-01,-0.005880481382912,-0.0023082612781832,0.0032867159985412,0.1012541471324521,0.008992242525136966,,0.1379550955814161,1
2018-05-02,0.0077435879596658,-0.0029673207405991,-0.0192991486118937,0.06442346361656488,0.008963186671435867,,0.07776069462200452,1
2018-05-03,0.0057683096437602,0.0046946974583382,-0.0063823641108336,0.09319515382125958,0.009064140774955896,,0.09075019916363569,1
2018-05-04,0.0152369653199873,-0.0004744530023671,0.0025470338907163,0.1880756037308105,0.009320408614586535,0.13955561594092922,0.0702238730312083,1
2018-05-07,-0.0104372357128261,0.0044485863587087,-0.0134799651104401,0.13306481578310406,0.009468937396305145,0.10004411482656195,0.006806227814064467,1
2018-05-08,0.0024160190514795,0.0014490553257736,-0.0057577767130295,0.14258182751984122,0.009472953418134904,0.10633188760206613,0.048017112043793456,1
2018-05-09,-0.0003255641794117,0.000430990616625,-0.0041309033650062,0.1341460165790272,0.009449406061255279,0.10007228998998122,0.04665520182591971,1
2018-05-10,0.0039317409109282,0.0017812268964588,0.0022762452047651,0.129430107991909,0.008947589739004507,0.09497435456542029,0.07375019750965099,1
2018-05-11,-0.0121073116593509,0.0073838742646809,-0.0127287005432295,0.04479521489603016,0.009162449817469413,0.0447550426023154,-0.022242488815236626,1
2018-05-14,0.0197858275611428,0.0005191039326397,0.0061486547250148,0.03455385134565479,0.009950706377757867,0.034171794484968425,-0.031059857287872417,1
2018-05-15,-0.001125867894709,-0.0003276054356997,-0.0045704909229765,0.03386219743685291,0.009934176184343103,0.050767866388902724,-0.04813881883761015,1
2018-05-16,0.0065439526594267,0.0022510930561319,-0.0015961298930099,0.06199830940094155,0.009946216950164226,0.07009479789810727,-0.05040518640838821,1
2018-05-17,-0.0015176011577316,0.0029625538042906,-0.0051965015374783,0.06493972722722938,0.009458808031745975,0.06615852614096045,-0.05003294696807415,1
2018-05-18,-0.0043535898560921,0.0021542567104788,0.0040886847220282,0.12753626695395096,0.009447912200347689,0.1328137138202188,-0.0672876646027674,1
2018-05-21,0.009741326199895,0.0017283006788745,-0.0002490672803845,0.1662578991417073,0.00955889195129253,0.165841306784239,-0.026617313349392307,1
2018-05-22,-0.0055904092523984,0.0008495705084741,-0.0020564960152026,0.17881948705809553,0.009565293580412075,0.16188753921840882,-0.1380765341031756,1
2018-05-23,-0.0107856220640654,0.0025456862857822,-0.0078261290980457,0.17835757282299008,0.009602025659376123,0.16596033193477952,-0.14417096805430635,1
2018-05-24,0.0029424107552819,0.0031772477228972,-0.0003464605544996,0.16403215937050408,0.009584054563640376,0.14829512471149953,-0.11212225747862532,1
2018-05-25,-0.009290886515798,0.0044763163421799,0.0023188937363216,0.11647811157473512,0.00970332680396083,0.11113451799704879,-0.0817722254209015,1
2018-05-28,-0.0014426547457555,-0.0007869975161937,0.0042416889931198,0.07936642119452905,0.009529882156313601,0.08056245965002894,-0.09737980054923152,1
2018-05-29,-0.0025634406603304,0.0005984011253786,-0.0017179313738189,0.114842715701663,0.009459839899720948,0.11618135742845737,-0.0948322531372879,1
2018-05-30,-0.0033565435870548,0.0066089957323239,-0.0067189947300204,0.08930851899802554,0.009468294148299744,0.10012712984206107,-0.10194423251906456,1
2018-05-31,0.0129638005196925,0.0028057609920522,-0.0035692187144578,-0.06556536661286412,0.00889515123838978,-0.06696907384077963,-0.08720802161171903,0
2018-06-01,-0.0086705912405649,0.002471326380379,0.0012489166119482,-0.07476216027274113,0.0090418123229745,-0.06801426855546286,-0.07931114658735833,0
2018-06-04,0.002383360384472,0.0003049310882259,-0.0051912906538171,-0.07302711235241696,0.008913873683668819,-0.07573287451304081,-0.09396087209220763,0
2018-06-05,0.0047628035631506,-0.0007718287415528,0.0084724965042249,-0.1056045697669512,0.00890145447542351,-0.09346039867838721,-0.12240270526351048,0
2018-06-06,0.0091284905273993,0.000754890006282,0.0011662994676433,-0.1516373489857847,0.008975376630996219,-0.1393910675920804,-0.23842591290940823,0
2018-06-07,0.0076322310677867,0.0004293787007713,-0.0027959253968481,-0.1591434275298738,0.009076441701982622,-0.13634135659713184,-0.24244590443628544,0
2018-06-08,-0.0010727988345834,-0.0011195420474865,-0.0037583188374741,-0.3605318454322721,0.007944041923052248,-0.32703994844012496,-0.20431269996214851,0
2018-06-11,0.0009319372170487,-0.0038763516459815,-0.0094733225258027,-0.33872777354818423,0.007941905056343733,-0.29939697394667913,-0.174829407742469,0
2018-06-12,0.0078309115820601,0.00052881017683,0.0014397455304748,-0.41016800476870674,0.007920063248808718,-0.3722063888094862,-0.15768881996982073,0
2018-06-13,-0.0159911876367169,0.0006231890722587,0.0002242999384735,-0.32764156077727796,0.008449861089345584,-0.2863290192940937,-0.1377422039291975,0
2018-06-14,0.0026614324984397,2.3518863249597985e-05,-0.0058113057554666,-0.37129785830139156,0.008405525180756764,-0.3226634070507135,-0.14805807602139726,0
2018-06-15,0.0022680634392749,-0.0025089015128463,0.0031175995812433,-0.3395598975094915,0.007952062515951864,-0.2880077925138707,0.010031259207722815,0
2018-06-18,0.0005603809561917,0.0001425824381764,0.0076660561166117,-0.29494892649034815,0.007691964364673644,-0.24004510879952423,-0.017675887415954984,0
2018-06-19,-0.0051921153226326,-0.000799371144262,0.0029531755903645,-0.26798877042906155,0.007755513679299489,-0.2258480639083409,0.01008809107348888,0
2018-06-20,-0.0018969283473982,0.0005351052380256,-0.0005023727338648,-0.26597112067632306,0.007765575874111949,-0.22338383130133987,-0.012607557766830747,0
2018-06-21,0.0078795675736598,0.0010420149546275,0.0030842297067384,-0.2688839828347269,0.007862026668261704,-0.23262451737160633,-0.03279976826659947,0
2018-06-22,-0.0155631551137124,0.0073741443430378,0.0010621765812281,-0.3008993183933128,0.008074582914934153,-0.2288641532571775,-0.2074439442760213,0
2018-06-25,0.0059253363762308,0.0001335566982164,0.0081847021423882,-0.3199397346976617,0.007279797828033034,-0.24553754340432432,-0.2177783156454662,0
2018-06-26,-0.0194637112098832,-0.00090539330086,-0.0124152458558953,-0.21778390115382196,0.0080900593368078,-0.15372895524896263,-0.15296251140501893,0
2018-06-27,0.0106724663917304,-0.0018576182524344,-0.0106067358086345,-0.2813360266659605,0.008251962758417034,-0.1992501933473886,-0.17777637412941083,0
2018-06-28,0.007442640030156,0.0005954478719344,0.0037894185379967,-0.28151744813659935,0.008379359809737879,-0.1996144093944237,-0.17605876318457325,0
2018-06-29,-0.0201788603548313,-0.0003285912522631,-0.0006413038479145,-0.21414159316507136,0.009108638640546533,-0.14096305973091003,-0.06468348508740948,0
2018-07-02,0.0077631167717112,-0.004355519371173,0.0062485687761489,-0.2827216475689257,0.009036235434886101,-0.19937701647235978,-0.11595482599868918,0
2018-07-03,-0.0202210888474182,-4.105276625617067e-05,0.0009097825273942,-0.24515857562915058,0.009670110293577202,-0.1401966610862581,-0.07038027539428582,0
2018-07-04,0.0140556692408493,-0.0013631406485126,0.0143969093369132,-0.2516424526553487,0.009899390084777384,-0.13962675531414798,-0.08525227812895446,0
2018-07-05,-0.0084213696417959,-0.000844065657214,-0.0138333922339222,-0.25494925776590105,0.00997746210892053,-0.15027227605124144,-0.137615601137422,0
2018-07-06,6.642548060631825e-05,-0.0012125397259069,0.000439717746674,-0.21941250961397873,0.009853170047928439,-0.12978255393951593,-0.14844042615953784,0
2018-07-09,-0.0034833239398046,8.812826023644189e-05,-0.0084602199383562,-0.22049787997444226,0.009865960426445513,-0.1279889960758104,-0.21962462804533706,0
2018-07-10,-0.0018652750281987,0.0022666315156849,0.0029393269527593,-0.22031026116872424,0.009862247949275477,-0.12830239789950498,-0.17728428542844846,0
2018-07-11,0.0148382260237656,0.0030734020086802,-0.0050860615925026,-0.13808784291895929,0.010244139072943467,-0.06524825156984947,-0.09417933666041527,0
2018-07-12,-0.0010395072907495,0.0048514175743792,-0.0054082573351344,-0.1937674881972119,0.00994417070465888,-0.11508871711462293,-0.4032293562102122,0
2018-07-13,-0.0033802389929685,0.000385915869156,0.0069473031262368,-0.1706328112977459,0.009841427158359001,-0.09551852649927171,-0.40331247442000756,0
2018-07-16,-0.0236713122687256,0.0007613706875069,0.0036109493465965,-0.17877368731977347,0.010702450270709101,-0.10466588302844644,-0.39973205953336405,0
2018-07-17,-0.010340520179038,0.0047567800270696,0.0007918536128873,-0.21242464166460387,0.0107656750306967,-0.12359727235687258,-0.4938737603868564,0
2018-07-18,0.0084145106932499,0.0025598545874437,0.0077992133044838,-0.1861071400586485,0.010741587903174598,-0.07918909637794982,-0.5504261397802489,0
2018-07-19,0.019672264633391,-0.0070478820233614,-0.0009362870074371,-0.32574637618225155,0.011314312536756247,-0.1646768663800013,-0.842359730071234,0
2018-07-20,0.0016375101143608,0.0043219994334633,0.0055815864345882,-0.30170877743050445,0.011327497546471594,-0.15242735230587437,-1.0238457186653895,0
2018-07-23,-0.0042093306999644,-0.0038718805799752,0.0097305180956686,-0.27892229975751254,0.011331932202137688,-0.1444329049970868,-0.9365127569283751,0
2018-07-24,0.017113023935455,8.82418875225888e-05,0.0058492189820608,-0.27586266671999143,0.011714092758787435,-0.14436639275862695,-1.0296219931882504,0
2018-07-25,0.0050970807893359,-0.0002023873031741,-0.0122225208797145,-0.2801482749530049,0.011420706229513862,-0.14703267406750414,-1.0071834597588083,0
2018-07-26,0.0116404310261499,0.0003098601934028,0.0088475677036489,-0.27403588602930357,0.0116203890371056,-0.13908156098048138,-1.1086183967714989,0
2018-07-27,0.0104005748891909,-0.0036293247252632,0.0003126913817111,-0.3005663140726603,0.01177211298115703,-0.18359578297161017,-1.1213808578680156,0
2018-07-30,-0.0013402736763182,-0.0028158916932865,0.0061505009660634,-0.29089955195455086,0.011774896443888521,-0.1704368069556101,-1.0185885944631556,0
2018-07-31,-0.0036079605198474,-0.0018885865971687,-0.0048257051438872,-0.2870797253987798,0.011753979061935076,-0.17298518260790163,-0.9858367335561014,0
2018-08-01,0.0034960384665491,-0.0016007495818332,-0.005733218649923,-0.28978135325902354,0.01176312774768069,-0.16797784985192465,-0.9913628604141471,0
2018-08-02,0.0077260784080997,-0.0005758431926196,0.0163046555693004,-0.3021749637723846,0.011759755208756993,-0.16890178705321124,-1.0207267047107496,0
2018-08-03,0.0066436580952029,-0.0006926073009502,0.0039399380775943,-0.21592122596655133,0.011420441275137784,-0.07971454225845442,-0.9378197526057187,0
2018-08-06,0.0012566380738138,0.0021745110937508,0.0047412328505401,-0.21505906405435252,0.011383409713849709,-0.07999268219562855,-0.9313374131070296,0
2018-08-07,0.0066798721785182,-0.001063477944608,-0.0014494480547339,-0.24932849612148558,0.010754824060703404,-0.10997695198189547,-0.9540607876514683,0
2018-08-08,0.0263023926909795,0.0025502902073519,-0.0008446948634984,-0.14139913183344432,0.011550511618662808,-0.03492003179233405,-0.8432273512608376,0
2018-08-09,-0.0151095286382824,0.0028798260391407,-0.0070339617089259,-0.1900905102452285,0.011930742222534301,-0.06979388067182637,-0.9261304457522247,0
2018-08-10,-0.0092302882007004,0.0036118659886041,0.0178392685008912,-0.24372808026468448,0.011399370334441002,-0.12600166399737558,-0.9653747083051737,0
2018-08-13,0.0033388460243541,-0.0046934287689072,-0.0052394354612302,-0.2228250366290002,0.01134935966615042,-0.1083889925587943,-0.9728671698541851,0
2018-08-14,-0.0002953078243578,-0.0039319892165516,-0.005181219222828,-0.2232021010742902,0.010576005908861943,-0.1156036089818961,-0.9200582572647755,0
2018-08-15,0.0092619345665168,0.0045939378464485,-0.0039921749742484,-0.16671079167625796,0.010429225668197626,-0.08240313277032627,-0.758431247895303,0
2018-08-16,-0.0080228489483049,0.0050161791705627,-0.0028469541348172,-0.22386273928083975,0.010415405151767174,-0.11013140965988279,-0.835572895383717,0
2018-08-17,0.0016887609914231,0.0045985225841662,-0.005201132524371,-0.22512160618598237,0.010407798063432314,-0.11311869998509719,-0.7388212649874305,0
2018-08-20,-0.0027387094449518,-0.0001077781107131,-0.0079850989555185,-0.22467795595589982,0.010394359286347623,-0.09945483914310241,-0.7424871632156187,0
2018-08-21,0.0120163306848123,0.0022125695391725,-0.0050614996641056,-0.19891513711613984,0.01050880932432429,-0.0878518304186168,-0.6934000499216316,0
2018-08-22,-0.0151940996990144,0.0030051564372682,-0.014928365353977,-0.26781777309651045,0.010750939631404192,-0.1417590068473944,-0.7780823438704897,0
2018-08-23,0.0076029718580249,-0.0020709083935122,-0.0005100775841646,-0.27377949267146345,0.010787767045195813,-0.08682589389988024,-0.88343335921771,0
2018-08-24,0.0423911621508469,-0.0029056613052266,0.0034694499366001,-0.3254068461257356,0.012997180861741658,-0.10075897232053091,-1.1082741077464187,0
2018-08-27,-0.0022728842286287,-0.0004192746449054,-0.0010654940282864,-0.33518867528871915,0.011996398137367924,-0.11044761105741616,-1.1029184676163801,0
2018-08-28,0.0105456050842695,0.0016994912282915,-7.409794387943039e-05,-0.28045671990606286,0.011718239975047185,-0.05754704186329701,-1.0626055287076168,0
2018-08-29,-0.0024460040631201,0.0007148053272039,-0.0074730998103878,-0.29506109444703116,0.011777688654409198,-0.05976818396873429,-1.076828128027703,0
2018-08-30,-0.0033073637401504,0.002173805065036,-0.0125172105269963,-0.2303092527031021,0.011512492381381847,0.006340423006044704,-1.0910402445139693,0
2018-08-31,0.0053902970428948,-0.0025684934283519,0.0059330693861327,-0.22907403991184955,0.01150742418881388,0.05300508219409239,-1.108226957118788,0
2018-09-03,0.0214606266325039,-0.0009772938187132,-0.0033439467424785,-0.2890836977166177,0.011823880993121783,6.570651957416018e-05,-1.2047366497237417,0
2018-09-04,-0.0001551240619602,0.0021322358303707,-0.0061528161519331,-0.29965823077581183,0.011626644306557177,0.0011364363754472473,-1.206814390839871,0
2018-09-05,0.0164428483087791,-0.0045497437547281,0.0055442164773694,-0.33773140514779515,0.011835865781963719,-0.021866752873727635,-1.2809759898210062,0
2018-09-06,0.006404942496099,-0.0028505352150337,0.0027181924722208,-0.3409091940672057,0.011768185443909245,-0.011515398377185015,-1.2833294081383635,0
2018-09-07,0.0017627489027577,-0.0018339262325439,0.0076116100395635,-0.3214186701040421,0.011724706783245352,0.0045259640489132,-1.2894707617067733,0
2018-09-10,-0.0053056540294365,0.0021955104545396,-0.0095417928040059,-0.3593699464965644,0.011811617859199649,-0.04252620842669774,-1.309753682297902,0
2018-09-11,-0.0085383122310511,-0.0012945625139216,-0.0198756002597528,-0.35360777431393153,0.011955851418264517,-0.045629584283056024,-1.2889833133655022,0
2018-09-12,-0.0048242514964316,0.0015680785719849,-0.0030289268489802,-0.3638613794767654,0.012062212640101554,-0.05409190137259012,-1.3008246373021002,0
2018-09-13,0.005978471573983,-0.0007568613191983,0.0028300341644457,-0.36282427917610927,0.012046053762881747,-0.0498447492730591,-1.3187397587002838,0
2018-09-14,-0.0115895071036768,0.0018678518398563,-0.0023259442892195,-0.3716978501534928,0.012343027673274973,-0.07711705304545097,-1.2317580571187414,0
2018-09-17,0.0053023489044813,-0.0014443321270402,-0.00133937318562,-0.37243674084849326,0.012345614692680317,-0.07020421021308576,-1.2374269409042375,0
2018-09-18,-0.0025828038274095,0.0012063138872886,-0.0037154704999612,-0.372269776505501,0.01236926719602763,-0.06824481068110833,-1.295842709439808,0
2018-09-19,-0.0219060805508382,0.0005372037948508,-0.0018045471717151,-0.4357768717654861,0.012343385675782739,-0.13333137008327733,-1.2921246072817791,0
2018-09-20,-0.0108995111112534,-0.0050654968600802,-0.0065995837692647,-0.31618782522933986,0.012174313211536739,-0.048047527747892504,-1.0876246820555422,0
2018-09-21,0.0141419402125671,-0.0016177433210127,-0.0076314857929748,-0.3019219716259714,0.012222124966765042,-0.029799436312373306,-1.1409991562404116,0
2018-09-24,-0.0034654264542264,0.001084719097995,0.0103165497321843,-0.3153091764744397,0.0122618292756896,-0.03587211771814386,-1.142611887736424,0
2018-09-25,0.000241011681696,-0.0065057399641368,0.0058632633247195,-0.29459366647478114,0.012258916534089826,-0.02717564531444977,-1.0229571092728158,0
2018-09-26,-0.003938762427716,-0.0040606333023772,0.003960025536615,-0.31422360548051176,0.01222288961174093,-0.06582797671253893,-0.9147586666137117,0
2018-09-27,-0.0116720588623384,-0.000349621747666,-0.0017768661132336,-0.2794985632480861,0.012338260715717354,-0.03109322291800179,-0.923915183236291,0
2018-09-28,-0.0107787479624492,0.0010753658813436,0.0117592533463225,-0.3178978928476457,0.012534897462858728,-0.07884872464493242,-0.9556177102912402,0
2018-10-01,-0.0012755524439081,-0.0022249606206292,-0.0035037618516754,-0.31003749129290575,0.012522949218420664,-0.07286321034915272,-0.9328170520315567,0
2018-10-02,-0.0059298799423197,0.0008541887810964,-0.0078916705739192,-0.3677515637811492,0.012405877755496583,-0.12965239598337555,-0.9389639291516978,0
2018-10-03,0.0039799708612709,0.000762434475272,0.0047952674939373,-0.3130811664316404,0.012064748877952187,-0.07859972175758342,-1.0378379105261593,0
2018-10-04,-0.0087651764850616,-3.2027344050476134e-06,-0.0065396262064322,-0.3103254036239988,0.012126974435612652,-0.05994241877531131,-1.0710819855067062,0
2018-10-05,0.0108850627356419,0.0005473881029767,0.0009557388740217,-0.2316913598536864,0.009438458370618154,0.007861597967192185,-1.0496243636579994,0
2018-10-08,-0.0049280761869559,0.0031390380478213,-0.0079881131202121,-0.24519783833805686,0.009467376577515547,-0.0005276611003824649,-1.0236366855805017,0
2018-10-09,-0.0134939312216635,0.0064968082370381,-0.0019284300396412,-0.36603132612004385,0.009503593615569794,-0.09794461645387753,-1.066695776753685,0
2018-10-10,0.0102397882270539,-0.0056303589502049,-0.0047410616038403,-0.40958597510618727,0.009737572268447401,-0.12576458901924847,-1.1446494634984008,0
2018-10-11,-0.0157325838812847,0.0009402558270451,-0.0010741900645859,-0.4188962309722181,0.010095125384789919,-0.13095932442188535,-1.0344489564835682,0
2018-10-12,0.0004503921637012,0.0074297085079434,-0.0074571260788415,-0.3449778647901334,0.010019681704848491,-0.06712189969781945,-0.9744240261908493,0
2018-10-15,-0.0010694326326309,0.0023100687950929,0.0004537670478055,-0.35438176473054717,0.009025361944549603,-0.07422152607403942,-1.0445887865813563,0
